Device Type,Weight,Size,Resolution,PPI,Ethernet,Speed,Generation,Solid State Drive,Laptop Brand,Price,OS,Warranty,Touch,Anti Glare Screen,Camera,Optical Drive,Processor,Brand,RAM,USB Type-C,USB 3.0,USB 2.0,Max Speed
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Acer,15270664.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,1,0,5.0
Netbook,2.3,14.0,1920 x 1080 pixels,157,0,1.8,10,512,HP,23690930.4,Windows 10 Pro,3,0,0,1,0,Intel Core i7,INTEL,8 GB DDR4,0,2,0,4.9
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,Lenovo,13385918.7,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,4,0,4.5
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.0,4,512,ASUS,11311114.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,4.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,142,1,2.6,10,512,MSI,22624114.5,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.9,4,256,Lenovo,13669686.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,2,0,4.2
Netbook,1.55,14.0,1920 x 1080 pixels,157,1,1.8,10,512,Lenovo,27526414.5,Windows 10 Pro,1,0,1,1,0,Intel Core i7,INTEL,16 GB DDR4,0,2,0,4.9
Netbook,1.98,15.6,1920 x 1080 pixels,141,0,2.1,10,256,HP,12197299.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,1,1,3.7
Netbook,1.6,14.0,1920 x 1080 pixels,141,0,3.0,4,512,ASUS,16686675.000000002,Windows 10,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,2,2,0,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.6,10,256,Lenovo,25077150.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,1,5.0
Ultrabook,2.5,15.6,1920 x 1080 pixels,141,1,2.4,9,256,Acer,17533264.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.7,17.3,1920 x 1080 pixels,127,1,2.6,9,256,Acer,15082114.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,10,1024,ASUS,25075264.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,32 GB DDR4,1,4,0,5.1
Netbook,3.0,17.3,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,23943964.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,1,3.0,4,512,ASUS,10370061.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,3,1,4.0
Netbook,2.3,17.3,1920 x 1080 pixels,127,0,2.6,10,1024,ASUS,22146140.25,Windows 10 Home,1,0,1,0,0,Intel Core i7,INTEL,16 GB DDR4,0,0,0,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,2.9,4,512,ASUS,25169539.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,2,1,4.2
Netbook,1.9,15.6,3840 x 2160 pixels,141,1,2.6,10,1024,ASUS,23568750.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,3,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,2.3,3,512,ASUS,14893564.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,2,1,4.0
Netbook,2.3,17.3,1920 x 1080 pixels,127,0,2.6,10,512,ASUS,18098914.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.64,17.3,1920 x 1080 pixels,127,1,2.4,10,512,MSI,44778739.5,Windows 10 Home,2,0,0,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,2,1,5.3
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.5,10,512,MSI,12302887.5,Windows 10 Home,2,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.5
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,1,2.9,4,256,ASUS,13385164.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,3,1,4.2
Netbook,2.99,17.3,1920 x 1080 pixels,127,1,2.4,10,2048,ASUS,41535490.95,Windows 10 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR4,1,3,0,5.3
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,16762095.000000002,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.5
Netbook,2.3,14.0,1920 x 1080 pixels,141,0,3.0,10,512,ASUS,16967614.5,Windows 10,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,2,2,0,4.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,3.0,4,512,ASUS,13196614.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,0,3,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.6,10,1024,ASUS,24698164.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,0,0,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,2.9,4,512,ASUS,19418764.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,0,1,4.2
Netbook,2.85,17.3,1920 x 1080 pixels,127,0,2.6,9,512,ASUS,38089739.7,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,0,0,4.5
Netbook,4.7,17.3,1920 x 1080 pixels,127,1,2.4,9,512,ASUS,75418114.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,3,0,5.0
Netbook,2.18,15.6,1920 x 1080 pixels,141,1,2.6,9,1024,Dell,40913464.5,Windows 10,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,20740311.450000003,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,2.9,4,512,ASUS,16024864.500000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,0,1,4.2
Netbook,3.87,17.3,1920 x 1080 pixels,127,1,3.6,9,512,Dell,51851250.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.9
Ultrabook,1.7,15.6,1920 x 1080 pixels,141,0,1.0,10,256,ASUS,10275975.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,2,3.6
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,3.0,4,256,ASUS,13008064.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,3,1,4.0
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,2.9,4,512,ASUS,20144682.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,2.45,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,HP,28846264.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,1,5.0
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,19607314.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,512,Dell,19569604.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,1,2,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Acer,12291574.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,0,4.5
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,9,512,MSI,12819514.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.5
Netbook,2.15,15.6,1920 x 1080 pixels,141,1,2.1,9,512,Acer,9425614.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,3.7
Netbook,2.2,17.3,1920 x 1080 pixels,127,1,2.6,9,256,MSI,14139364.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.4,9,256,MSI,9991264.5,Windows 10 Home,2,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Dell,17344714.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,1,2,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,0,2.6,10,1024,ASUS,34485795.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,3,5.0
Netbook,1.9,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,24321064.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,3,5.0
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,3.0,4,512,MSI,13102339.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,16 GB DDR4,2,2,0,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,MSI,21681364.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.33,15.6,1920 x 1080 pixels,141,1,2.3,3,256,MSI,13196614.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,AMD,16 GB DDR4,1,3,1,4.0
Netbook,2.25,15.6,1920 x 1080 pixels,141,0,2.4,9,256,HP,13198311.45,Windows 10 Home,1,0,1,1,0,Intel Core i5,INTEL,8 GB DDR4,1,2,1,4.1
Netbook,1.61,14.0,1920 x 1080 pixels,157,0,1.0,10,512,HP,12951688.05,Windows 10 Home,0,0,0,1,0,Intel Core i5,INTEL,8 GB DDR4,1,2,0,3.6
Netbook,2.45,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,HP,24886714.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,1,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,512,ASUS,14705014.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,5.0
Netbook,2.2,17.3,1920 x 1080 pixels,127,1,2.6,9,256,MSI,16381035.45,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.9,4,512,Dell,16401964.500000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,AMD,8 GB DDR4,1,1,2,4.2
Netbook,2.23,15.6,1920 x 1080 pixels,141,0,2.4,9,512,HP,9425614.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.1
Netbook,2.45,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,HP,24417225.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,1,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,256,Lenovo,13196614.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,4.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.0,4,256,ASUS,13762264.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,512,MSI,26772214.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,0,5.0
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Dell,12423370.95,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,1,1,2,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.3,3,512,Acer,12819514.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,0,0,4.0
Netbook,2.66,17.3,1920 x 1080 pixels,127,1,5.0,10,1024,MSI,33937114.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,0,5.0
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.4,9,512,MSI,11029986.45,Windows 10 Home,2,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.44,16.1,1920 x 1080 pixels,137,1,2.5,10,512,HP,12179952.9,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,0,1,2.5
Netbook,2.44,16.1,1920 x 1080 pixels,137,1,2.6,10,256,HP,18664564.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,1,5.0
Netbook,2.44,16.1,1920 x 1080 pixels,137,1,2.5,10,256,HP,14893564.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,0,2.5
Netbook,2.28,15.6,1920 x 1080 pixels,141,1,2.4,9,256,HP,11311114.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Lenovo,25359975.0,Windows 10,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,5.0
Netbook,2.11,15.6,1920 x 1080 pixels,141,1,5.0,10,1024,MSI,44778739.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,3,0,5.0
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.5,10,512,MSI,12819514.5,Windows 10 Home,2,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,2.5
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.4,9,512,Lenovo,9991264.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Lenovo,15270664.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Lenovo,14705014.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.0,10,512,ASUS,14893564.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,3.0
Netbook,2.14,15.6,1920 x 1080 pixels,141,1,2.3,8,512,ASUS,9991264.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,2,4.0
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,9,512,MSI,16024864.500000002,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.5
Netbook,2.15,15.6,1920 x 1080 pixels,141,1,2.4,9,512,Acer,10462639.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.1
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.6,9,256,Lenovo,11311114.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,4.5
Netbook,2.85,17.3,1920 x 1080 pixels,127,1,2.4,9,512,ASUS,15082114.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.1,9,256,Acer,10934014.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,3.7
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.1,9,256,ASUS,11122564.5,Windows 10,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,2,1,3.7
Netbook,2.93,17.3,1920 x 1080 pixels,127,1,2.6,9,256,Acer,22624114.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,9,256,Acer,16967614.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,1,4.5
Netbook,2.18,15.6,1920 x 1080 pixels,141,1,2.6,9,512,Dell,26397000.0,Windows 10,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,0,4.5
Netbook,2.3,14.0,1920 x 1080 pixels,157,1,2.9,7,1024,HP,41832268.650000006,Windows 10 Pro,3,1,0,1,0,Intel Core i7,INTEL,16 GB DDR4,2,0,0,3.9
Ultrabook,1.9,15.6,1920 x 1080 pixels,141,1,2.6,9,512,HP,13762264.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,1,4.5
Ultrabook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,9,1024,Lenovo,22115783.700000003,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,1.6,14.0,1920 x 1080 pixels,157,1,1.0,10,256,HP,12022136.55,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,3.6
Ultrabook,2.2,15.6,1920 x 1080 pixels,141,1,2.4,9,128,Lenovo,12817440.45,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.14,15.6,1920 x 1080 pixels,141,1,2.3,8,512,ASUS,9991264.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,2,4.0
Netbook,2.53,15.6,1920 x 1080 pixels,141,1,2.3,8,512,Dell,11311114.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.0
Ultrabook,2.57,15.6,1920 x 1080 pixels,141,1,2.3,9,1024,ASUS,31110750.000000004,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,1,4.8
Netbook,2.33,15.6,1920 x 1080 pixels,141,1,2.3,3,256,MSI,14139364.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 7,AMD,16 GB DDR4,1,3,0,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.4,9,256,Lenovo,12349836.45,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,9,256,MSI,26395114.5,Windows 10,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Ultrabook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,9,512,MSI,16969311.45,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,2,2,0,4.5
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.3,8,512,ASUS,11313000.0,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB,0,2,1,4.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.1,3,512,ASUS,10087425.0,Windows 10,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,0,2,1,3.7
Ultrabook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,9,512,ASUS,16967614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,1,4.5
Netbook,2.3,13.3,1920 x 1080 pixels,166,1,1.6,8,256,HP,28093761.450000003,Windows 10 Pro,1,1,1,1,0,Intel Core i7,INTEL,8 GB DDR4,1,3,0,3.4
Ultrabook,2.2,15.6,1920 x 1080 pixels,141,1,2.1,8,128,ASUS,9519889.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,0,2,1,3.7
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.4,9,512,ASUS,13009950.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.1
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.3,8,512,ASUS,9425614.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,8,512,HP,16959129.75,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.0
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.1,8,256,HP,11878461.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,1,3.7
Netbook,2.7,15.6,1920 x 1080 pixels,141,1,2.3,8,256,Acer,10368364.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,2,4.0
Netbook,2.5,15.6,3840 x 2160 pixels,282,0,2.4,9,1024,ASUS,47135614.5,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,32 GB,1,2,0,5.0
Netbook,2.5,15.6,1920 x 1080 pixels,141,0,2.6,9,512,Dell,16967614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.5
Netbook,2.5,15.6,1920 x 1080 pixels,141,0,2.6,9,512,Dell,16168162.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.5
Netbook,2.5,15.6,1920 x 1080 pixels,141,0,2.6,9,512,Dell,26395114.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Netbook,2.5,15.6,1920 x 1080 pixels,141,0,2.6,9,512,Dell,29600464.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Ultrabook,1.74,15.6,1920 x 1080 pixels,141,0,1.6,8,256,HP,9718621.2,Windows 10,1,0,1,1,1,Intel Core i7,NVIDIA,8 GB,1,1,1,3.9
Hybrid,2.5,15.6,1920 x 1080 pixels,141,1,2.6,9,1024,Acer,16967614.5,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB,0,3,1,4.5
Hybrid,2.2,15.6,1920 x 1080 pixels,141,1,2.1,9,1024,ASUS,10368364.5,Windows 10,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,3.7
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.4,9,512,ASUS,10934014.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.1,9,512,Acer,9048514.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,1,2,1,3.7
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.4,9,512,MSI,10368364.5,Windows 10 Home,2,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.1,9,256,Acer,10368364.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,1,2,1,3.7
Netbook,2.85,17.3,1920 x 1080 pixels,127,1,2.4,9,256,ASUS,13385164.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.4,9,256,Lenovo,13952511.45,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,2.85,17.3,1920 x 1080 pixels,127,0,2.6,9,256,ASUS,18287464.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.5
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.4,9,128,Lenovo,18664564.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.7,17.3,1920 x 1080 pixels,127,0,2.3,9,256,ASUS,12819514.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,2,1,2.3
Netbook,1.9,15.6,1920 x 1080 pixels,141,1,2.4,9,256,HP,9991264.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.1
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.4,9,256,ASUS,12253864.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,4.7,17.3,1920 x 1080 pixels,127,1,2.4,9,1024,ASUS,75418114.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,3,0,5.0
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.6,9,512,ASUS,14705014.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.4,9,512,ASUS,9991264.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.6,9,256,ASUS,16779064.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.6,9,256,ASUS,15082114.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,4.5
Netbook,2.28,15.6,1920 x 1080 pixels,141,1,2.4,9,256,HP,14620167.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.28,15.6,1920 x 1080 pixels,141,1,2.6,9,512,HP,19973478.6,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,12 GB DDR4,1,3,0,4.5
Netbook,2.38,15.6,1920 x 1080 pixels,141,1,2.4,9,256,HP,13573714.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,2,3,0,4.1
